id,data,cidade_origem,uf_origem,base_origem,nf,valor_da_nota,volumes,peso_real,peso_cubado,cidade_destino,uf_destino,base,setor,frete_peso,seguro,total_frete,vendedor,cliente,data_inclusao
138023,2024-01-01,"São Paulo",SP,SAO,1020,566.12,8,11.83,0.0,JUNDIAI,SP,SPO,TLG,91.3593,1.69836,93.05766,"Agustinho Ormeneze",Hiroshima,
138024,2024-01-01,"São Paulo",SP,SAO,1020,838.04,11,11.64,0.0,"SAO CARLOS",SP,SPO,DVT,96.0334,2.51412,98.54752,"Agustinho Ormeneze",Hiroshima,
138025,2024-01-01,"São Paulo",SP,SAO,1020,949.68,10,16.76,0.0,SOROCABA,SP,SPO,DOC,104.2099,2.84904,107.05894,"Agustinho Ormeneze",Hiroshima,
138026,2024-01-01,"São Paulo",SP,SAO,1020,1114.64,16,18.08,0.0,AVARE,SP,SPO,DVT,114.5456,3.34392,117.88952,"Agustinho Ormeneze",Hiroshima,
138027,2024-01-01,"São Paulo",SP,SAO,1020,1129.6,15,12.02,0.0,INDAIATUBA,SP,SPO,DOC,94.604,3.3888,97.9928,"Agustinho Ormeneze",Hiroshima,
138028,2024-01-01,"São Paulo",SP,SAO,1020,1153.68,19,17.26,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,118.6791,3.46104,122.14014,"Agustinho Ormeneze",Hiroshima,
138029,2024-01-01,"São Paulo",SP,SAO,1020,1223.8,19,18.77,0.0,INDAIATUBA,SP,SPO,DOC,114.6774,3.6714,118.3488,"Agustinho Ormeneze",Hiroshima,
138030,2024-01-01,"São Paulo",SP,SAO,1020,1347.6,21,21.5,0.0,CUBATAO,SP,SPO,TLG,122.3397,4.0428,126.3825,"Agustinho Ormeneze",Hiroshima,
138031,2024-01-01,"São Paulo",SP,SAO,1020,1608.92,29,20.58,0.0,PIRACICABA,SP,SPO,DOC,126.3807,4.82676,131.20746,"Agustinho Ormeneze",Hiroshima,
138032,2024-01-01,"São Paulo",SP,SAO,1020,1664.04,22,22.57,0.0,ASSIS,SP,SPO,DVT,120.8345,4.99212,125.82662,"Agustinho Ormeneze",Hiroshima,
138033,2024-01-01,"São Paulo",SP,SAO,1020,1688.32,24,27.7,0.0,LIMEIRA,SP,SPO,DOC,138.0589,5.06496,143.12386,"Agustinho Ormeneze",Hiroshima,
138034,2024-01-01,"São Paulo",SP,SAO,1020,1709.32,18,26.26,0.0,VIRADOURO,SP,SPO,DVT,130.4932,5.12796,135.62116,"Agustinho Ormeneze",Hiroshima,
138035,2024-01-01,"São Paulo",SP,SAO,1020,1784.52,22,26.01,0.0,AMPARO,SP,SPO,DOC,129.1942,5.35356,134.54776,"Agustinho Ormeneze",Hiroshima,
138036,2024-01-01,"São Paulo",SP,SAO,1020,3786.04,52,56.5,0.0,TAUBATE,SP,SPO,DOC,215.3491,11.35812,226.70722,"Agustinho Ormeneze",Hiroshima,
138037,2024-01-01,"São Paulo",SP,SAO,1020,1788.16,25,19.18,0.0,OURINHOS,SP,SPO,DVT,113.1003,5.36448,118.46478,"Agustinho Ormeneze",Hiroshima,
138038,2024-01-01,"São Paulo",SP,SAO,1020,1808.08,28,29.26,0.0,CUBATAO,SP,SPO,TLG,152.5442,5.42424,157.96844,"Agustinho Ormeneze",Hiroshima,
138039,2024-01-01,"São Paulo",SP,SAO,1020,1813.04,19,30.29,0.0,BAURU,SP,SPO,DVT,142.047,5.43912,147.48612,"Agustinho Ormeneze",Hiroshima,
138040,2024-01-01,"São Paulo",SP,SAO,1020,1894.16,25,29.44,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,153.9995,5.68248,159.68198,"Agustinho Ormeneze",Hiroshima,
138041,2024-01-01,"São Paulo",SP,SAO,1020,3203.56,52,49.63,0.0,TREMEMBE,SP,SPO,DOC,222.7175,9.61068,232.32818,"Agustinho Ormeneze",Hiroshima,
138042,2024-01-01,"São Paulo",SP,SAO,1020,1981.28,29,30.39,0.0,ITAPETININGA,SP,SPO,DVT,147.9816,5.94384,153.92544,"Agustinho Ormeneze",Hiroshima,
138043,2024-01-01,"São Paulo",SP,SAO,1020,2075.24,27,33.02,0.0,"PRAIA GRANDE",SP,SPO,TLG,156.1314,6.22572,162.35712,"Agustinho Ormeneze",Hiroshima,
138044,2024-01-01,"São Paulo",SP,SAO,1020,2158.2,37,31.79,0.0,"CAPAO BONITO",SP,SPO,DVT,153.6788,6.4746,160.1534,"Agustinho Ormeneze",Hiroshima,
138045,2024-01-01,"São Paulo",SP,SAO,1020,2876.4,37,29.27,0.0,SOROCABA,SP,SPO,DOC,140.8866,8.6292,149.5158,"Agustinho Ormeneze",Hiroshima,
138046,2024-01-01,"São Paulo",SP,SAO,1020,4170.84,52,63.49,0.0,GUARATINGUETA,SP,SPO,DVT,229.3255,12.51252,241.83802,"Agustinho Ormeneze",Hiroshima,
138047,2024-01-01,"São Paulo",SP,SAO,1020,1863.08,30,30.85,0.0,JAGUARAO,RS,RGS,PET,257.743426,5.58924,263.332666,"Agustinho Ormeneze",Hiroshima,
138048,2024-01-01,"São Paulo",SP,SAO,1020,3844.12,49,63.92,0.0,JACAREI,SP,SPO,DOC,238.7993,11.53236,250.33166,"Agustinho Ormeneze",Hiroshima,
138049,2024-01-01,"São Paulo",SP,SAO,1020,1110.13,29,30.67,0.0,UBIRATA,PR,CAC,UBI,159.736411,3.33039,163.066801,"Agustinho Ormeneze",Hiroshima,
138050,2024-01-01,"São Paulo",SP,SAO,1020,1884.74,30,38.49,0.0,"NOVO HAMBURGO",RS,POA,QHV,286.952386,5.65422,292.606606,"Agustinho Ormeneze",Hiroshima,
138051,2024-01-01,"São Paulo",SP,SAO,1020,2420.63,54,57.71,0.0,MARINGA,PR,MGF,URB,216.779037,7.26189,224.040927,"Agustinho Ormeneze",Hiroshima,
138052,2024-01-01,"São Paulo",SP,SAO,1020,2116.76,27,34.11,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,166.4861,6.35028,172.83638,"Agustinho Ormeneze",Hiroshima,
138053,2024-01-01,"São Paulo",SP,SAO,1020,2694.4,35,39.21,0.0,PIRACAIA,SP,SPO,DOC,165.83,8.0832,173.9132,"Agustinho Ormeneze",Hiroshima,
138054,2024-01-01,"São Paulo",SP,SAO,1020,2677.32,29,36.87,0.0,"SAO VICENTE",SP,SPO,TLG,165.9417,8.03196,173.97366,"Agustinho Ormeneze",Hiroshima,
138055,2024-01-01,"São Paulo",SP,SAO,1020,3246.21,42,56.52,0.0,BIGUACU,SC,FLN,504,252.82766,9.73863,262.56629,"Agustinho Ormeneze",Hiroshima,
138056,2024-01-01,"São Paulo",SP,SAO,1020,3286.32,58,71.41,0.0,CURITIBA,PR,CWB,URB,211.165101,9.85896,221.024061,"Agustinho Ormeneze",Hiroshima,
138057,2024-01-01,"São Paulo",SP,SAO,1020,2137.72,28,34.74,0.0,BAURU,SP,SPO,DVT,171.5952,6.41316,178.00836,"Agustinho Ormeneze",Hiroshima,
138058,2024-01-01,"São Paulo",SP,SAO,1020,3095.08,47,56.01,0.0,"PORTO ALEGRE",RS,POA,URB,291.23158,9.28524,300.51682,"Agustinho Ormeneze",Hiroshima,
138059,2024-01-01,"São Paulo",SP,SAO,1020,4383.84,54,70.93,0.0,TAUBATE,SP,SPO,DOC,266.5247,13.15152,279.67622,"Agustinho Ormeneze",Hiroshima,
138060,2024-01-01,"São Paulo",SP,SAO,1020,4198.07,65,76.96,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,266.3453,12.59421,278.93951,"Agustinho Ormeneze",Hiroshima,
138061,2024-01-01,"São Paulo",SP,SAO,1020,3496.88,62,78.56,0.0,CURITIBA,PR,CWB,URB,213.096667,10.49064,223.587307,"Agustinho Ormeneze",Hiroshima,
138062,2024-01-01,"São Paulo",SP,SAO,1020,2606.66,52,59.66,0.0,CASTRO,PR,PGZ,CAS,241.140481,7.81998,248.960461,"Agustinho Ormeneze",Hiroshima,
138063,2024-01-01,"São Paulo",SP,SAO,1020,3014.7,57,66.11,0.0,CASCAVEL,PR,CAC,URB,236.495503,9.0441,245.539603,"Agustinho Ormeneze",Hiroshima,
138064,2024-01-01,"São Paulo",SP,SAO,1020,2543.53,42,43.88,0.0,CACADOR,SC,CTB,CAC,251.55744,7.63059,259.18803,"Agustinho Ormeneze",Hiroshima,
138065,2024-01-01,"São Paulo",SP,SAO,1020,2478.48,42,50.62,0.0,MEDIANEIRA,PR,CSC,CSC,202.120112,7.43544,209.555552,"Agustinho Ormeneze",Hiroshima,
138066,2024-01-01,"São Paulo",SP,SAO,1020,2352.28,34,42.11,0.0,"MONTE MOR",SP,SPO,DOC,177.0215,7.05684,184.07834,"Agustinho Ormeneze",Hiroshima,
138067,2024-01-01,"São Paulo",SP,SAO,1020,3491.63,53,65.7,0.0,JOACABA,SC,CTB,401,270.55782,10.47489,281.03271,"Agustinho Ormeneze",Hiroshima,
138068,2024-01-01,"São Paulo",SP,SAO,1020,2489.56,32,38.99,0.0,MARILIA,SP,SPO,DVT,181.0772,7.46868,188.54588,"Agustinho Ormeneze",Hiroshima,
138069,2024-01-01,"São Paulo",SP,SAO,1020,2769.32,41,44.62,0.0,ITU,SP,SPO,DOC,181.0401,8.30796,189.34806,"Agustinho Ormeneze",Hiroshima,
138070,2024-01-01,"São Paulo",SP,SAO,1020,2931.04,33,45.47,0.0,FRANCA,SP,SPO,DVT,180.9527,8.79312,189.74582,"Agustinho Ormeneze",Hiroshima,
138071,2024-01-01,"São Paulo",SP,SAO,1020,3215.56,49,52.36,0.0,"SAO JOSE DO RIO PRETO",SP,SPO,DVT,309.7886,9.64668,319.43528,"Agustinho Ormeneze",Hiroshima,
138072,2024-01-01,"São Paulo",SP,SAO,1020,3137.09,60,69.5,0.0,"UNIAO DA VITORIA",PR,CWB,LPR,251.88712,9.41127,261.29839,"Agustinho Ormeneze",Hiroshima,
138073,2024-01-01,"São Paulo",SP,SAO,1020,3291.4,46,42.54,0.0,BARIRI,SP,SPO,DVT,182.9574,9.8742,192.8316,"Agustinho Ormeneze",Hiroshima,
138074,2024-01-01,"São Paulo",SP,SAO,1020,3585.52,59,58.47,0.0,BLUMENAU,SC,BNU,BRU,278.34014,10.75656,289.0967,"Agustinho Ormeneze",Hiroshima,
138075,2024-01-01,"São Paulo",SP,SAO,1020,2486.52,50,55.84,0.0,UBIRATA,PR,CAC,UBI,219.019827,7.45956,226.479387,"Agustinho Ormeneze",Hiroshima,
138076,2024-01-01,"São Paulo",SP,SAO,1020,2866.0,37,41.23,0.0,"PORTO FELIZ",SP,SPO,DVT,187.6982,8.598,196.2962,"Agustinho Ormeneze",Hiroshima,
138077,2024-01-01,"São Paulo",SP,SAO,1020,2410.04,39,41.06,0.0,CAMPINAS,SP,SPO,DOC,178.5604,7.23012,185.79052,"Agustinho Ormeneze",Hiroshima,
138078,2024-01-01,"São Paulo",SP,SAO,1020,2333.74,33,50.73,0.0,"BOM RETIRO DO SUL",RS,RGS,LJD,315.054526,7.00122,322.055746,"Agustinho Ormeneze",Hiroshima,
138079,2024-01-01,"São Paulo",SP,SAO,1020,1956.16,34,47.02,0.0,IJUI,RS,RGS,GEL,322.523086,5.86848,328.391566,"Agustinho Ormeneze",Hiroshima,
138080,2024-01-01,"São Paulo",SP,SAO,1020,2058.39,24,43.39,0.0,SANTIAGO,RS,RGS,RIA,322.764052,6.17517,328.939222,"Agustinho Ormeneze",Hiroshima,
138081,2024-01-01,"São Paulo",SP,SAO,1020,3236.92,69,70.6,0.0,ARAPONGAS,PR,LDB,ARA,269.410143,9.71076,279.120903,"Agustinho Ormeneze",Hiroshima,
138082,2024-01-01,"São Paulo",SP,SAO,1020,3718.2,52,49.98,0.0,"RIO CLARO",SP,SPO,DOC,210.2765,11.1546,221.4311,"Agustinho Ormeneze",Hiroshima,
138083,2024-01-01,"São Paulo",SP,SAO,1020,3490.96,48,48.58,0.0,HORTOLANDIA,SP,SPO,DOC,210.0152,10.47288,220.48808,"Agustinho Ormeneze",Hiroshima,
138084,2024-01-01,"São Paulo",SP,SAO,1020,3448.92,47,49.0,0.0,"RIO CLARO",SP,SPO,DOC,210.2478,10.34676,220.59456,"Agustinho Ormeneze",Hiroshima,
138085,2024-01-01,"São Paulo",SP,SAO,1020,3365.68,51,44.12,0.0,CAMPINAS,SP,SPO,DOC,202.3507,10.09704,212.44774,"Agustinho Ormeneze",Hiroshima,
138086,2024-01-01,"São Paulo",SP,SAO,1020,2556.72,40,54.98,0.0,SOLEDADE,RS,RGS,SLD,390.738046,7.67016,398.408206,"Agustinho Ormeneze",Hiroshima,
138087,2024-01-01,"São Paulo",SP,SAO,1020,3872.84,55,56.26,0.0,BOTUCATU,SP,SPO,DVT,222.4543,11.61852,234.07282,"Agustinho Ormeneze",Hiroshima,
138088,2024-01-01,"São Paulo",SP,SAO,1020,2804.94,40,57.95,0.0,CANOAS,RS,POA,URB,416.442208,8.41482,424.857028,"Agustinho Ormeneze",Hiroshima,
138089,2024-01-01,"São Paulo",SP,SAO,1020,4223.6,45,66.1,0.0,"MOGI MIRIM",SP,SPO,DOC,222.2213,12.6708,234.8921,"Agustinho Ormeneze",Hiroshima,
138090,2024-01-01,"São Paulo",SP,SAO,1020,877.4,17,19.42,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,153.5191,2.6322,156.1513,"Agustinho Ormeneze",Hiroshima,
138091,2024-01-01,"São Paulo",SP,SAO,1020,2605.02,51,57.17,0.0,"SANTA CRUZ DO SUL",RS,RGS,LJD,411.45835,7.81506,419.27341,"Agustinho Ormeneze",Hiroshima,
138092,2024-01-01,"São Paulo",SP,SAO,1020,3298.68,57,56.67,0.0,"MONTE ALTO",SP,SPO,DVT,241.5086,9.89604,251.40464,"Agustinho Ormeneze",Hiroshima,
138093,2024-01-01,"São Paulo",SP,SAO,1020,3675.91,45,80.24,0.0,URUGUAIANA,RS,RGS,ALQ,533.149744,11.02773,544.177474,"Agustinho Ormeneze",Hiroshima,
138094,2024-01-01,"São Paulo",SP,SAO,1020,4178.96,49,72.35,0.0,JAU,SP,SPO,DVT,261.9844,12.53688,274.52128,"Agustinho Ormeneze",Hiroshima,
138095,2024-01-01,"São Paulo",SP,SAO,1020,4050.62,78,100.75,0.0,PARANAGUA,PR,CWB,PAR,383.583987,12.15186,395.735847,"Agustinho Ormeneze",Hiroshima,
138096,2024-01-01,"São Paulo",SP,SAO,1020,5220.64,63,75.69,0.0,ARACATUBA,SP,SPO,DVT,261.9179,15.66192,277.57982,"Agustinho Ormeneze",Hiroshima,
138097,2024-01-01,"São Paulo",SP,SAO,1020,4975.88,75,95.35,0.0,VOTUPORANGA,SP,SPO,DVT,467.4347,14.92764,482.36234,"Agustinho Ormeneze",Hiroshima,
138098,2024-01-01,"São Paulo",SP,SAO,1020,5114.6,111,127.36,0.0,CURITIBA,PR,CWB,URB,372.516655,15.3438,387.860455,"Agustinho Ormeneze",Hiroshima,
138099,2024-01-01,"São Paulo",SP,SAO,1020,4859.8,67,79.39,0.0,LIMEIRA,SP,SPO,DOC,267.3781,14.5794,281.9575,"Agustinho Ormeneze",Hiroshima,
138100,2024-01-01,"São Paulo",SP,SAO,1020,4884.84,63,74.63,0.0,JABOTICABAL,SP,SPO,DVT,270.6977,14.65452,285.35222,"Agustinho Ormeneze",Hiroshima,
138101,2024-01-01,"São Paulo",SP,SAO,1020,4301.2,62,70.35,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,278.8139,12.9036,291.7175,"Agustinho Ormeneze",Hiroshima,
138102,2024-01-01,"São Paulo",SP,SAO,1020,3461.04,48,83.23,0.0,BAGE,RS,RGS,PET,489.071974,10.38312,499.455094,"Agustinho Ormeneze",Hiroshima,
138103,2024-01-01,"São Paulo",SP,SAO,1020,5696.85,92,99.1,0.0,"SAO MIGUEL DO OESTE",SC,XAP,SMO,431.93344,17.09055,449.02399,"Agustinho Ormeneze",Hiroshima,
138104,2024-01-01,"São Paulo",SP,SAO,1020,5427.64,74,76.37,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,284.6528,16.28292,300.93572,"Agustinho Ormeneze",Hiroshima,
138105,2024-01-01,"São Paulo",SP,SAO,1020,6060.66,118,148.48,0.0,CURITIBA,PR,CWB,URB,403.003202,18.18198,421.185182,"Agustinho Ormeneze",Hiroshima,
138106,2024-01-01,"São Paulo",SP,SAO,1020,4914.49,82,106.06,0.0,ALVORADA,RS,POA,GRV,609.71179,14.74347,624.45526,"Agustinho Ormeneze",Hiroshima,
138107,2024-01-01,"São Paulo",SP,SAO,1020,4716.6,65,78.25,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,296.9421,14.1498,311.0919,"Agustinho Ormeneze",Hiroshima,
138108,2024-01-01,"São Paulo",SP,SAO,1020,4050.44,80,76.7,0.0,"CRISTAIS PAULISTA",SP,SPO,DVT,300.0793,12.15132,312.23062,"Agustinho Ormeneze",Hiroshima,
138109,2024-01-01,"São Paulo",SP,SAO,1020,10256.92,163,160.37,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,533.8458,30.77076,564.61656,"Agustinho Ormeneze",Hiroshima,
138110,2024-01-01,"São Paulo",SP,SAO,1020,7276.96,72,94.18,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,285.6984,21.83088,307.52928,"Agustinho Ormeneze",Hiroshima,
138111,2024-01-01,"São Paulo",SP,SAO,1020,4921.54,71,88.92,0.0,LINS,SP,SPO,DVT,320.8115,14.76462,335.57612,"Agustinho Ormeneze",Hiroshima,
138112,2024-01-01,"São Paulo",SP,SAO,1020,4747.28,64,92.73,0.0,BAGE,RS,RGS,PET,548.537908,14.24184,562.779748,"Agustinho Ormeneze",Hiroshima,
138113,2024-01-01,"São Paulo",SP,SAO,1020,5320.08,81,86.5,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,305.4217,15.96024,321.38194,"Agustinho Ormeneze",Hiroshima,
138114,2024-01-01,"São Paulo",SP,SAO,1020,4125.62,69,89.76,0.0,"SANTA ROSA",RS,RGS,GEL,568.476112,12.37686,580.852972,"Agustinho Ormeneze",Hiroshima,
138115,2024-01-01,"São Paulo",SP,SAO,1020,2260.48,39,39.67,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,249.5804,6.78144,256.36184,"Agustinho Ormeneze",Hiroshima,
138116,2024-01-01,"São Paulo",SP,SAO,1020,6583.12,83,90.68,0.0,CAMPINAS,SP,SPO,DOC,306.7497,19.74936,326.49906,"Agustinho Ormeneze",Hiroshima,
138117,2024-01-01,"São Paulo",SP,SAO,1020,10380.32,180,176.73,0.0,TAUBATE,SP,SPO,DOC,607.4279,31.14096,638.56886,"Agustinho Ormeneze",Hiroshima,
138118,2024-01-01,"São Paulo",SP,SAO,1020,6808.76,84,94.96,0.0,ARARAQUARA,SP,SPO,DVT,322.8004,20.42628,343.22668,"Agustinho Ormeneze",Hiroshima,
138119,2024-01-01,"São Paulo",SP,SAO,1020,5890.72,84,89.81,0.0,CAMPINAS,SP,SPO,DOC,315.9337,17.67216,333.60586,"Agustinho Ormeneze",Hiroshima,
138120,2024-01-01,"São Paulo",SP,SAO,1020,6553.28,94,90.95,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,330.2433,19.65984,349.90314,"Agustinho Ormeneze",Hiroshima,
138121,2024-01-01,"São Paulo",SP,SAO,1020,6499.4,89,103.51,0.0,LINS,SP,SPO,DVT,339.3846,19.4982,358.8828,"Agustinho Ormeneze",Hiroshima,
138122,2024-01-01,"São Paulo",SP,SAO,1020,6214.96,117,98.2,0.0,SOROCABA,SP,SPO,DOC,347.1023,18.64488,365.74718,"Agustinho Ormeneze",Hiroshima,
138123,2024-01-01,"São Paulo",SP,SAO,1020,8105.99,161,181.11,0.0,CURITIBA,PR,CWB,URB,530.249321,24.31797,554.567291,"Agustinho Ormeneze",Hiroshima,
138124,2024-01-01,"São Paulo",SP,SAO,1020,6535.72,91,107.37,0.0,IBITINGA,SP,SPO,DVT,385.6784,19.60716,405.28556,"Agustinho Ormeneze",Hiroshima,
138125,2024-01-01,"São Paulo",SP,SAO,1020,8672.21,172,199.23,0.0,CURITIBA,PR,CWB,URB,574.342461,26.01663,600.359091,"Agustinho Ormeneze",Hiroshima,
138126,2024-01-01,"São Paulo",SP,SAO,1020,5656.85,96,118.45,0.0,"BENTO GONCALVES",RS,POA,CXJ,748.32664,16.97055,765.29719,"Agustinho Ormeneze",Hiroshima,
138127,2024-01-01,"São Paulo",SP,SAO,1020,8494.33,128,143.37,0.0,VOTUPORANGA,SP,SPO,DVT,742.9206,25.48299,768.40359,"Agustinho Ormeneze",Hiroshima,
138128,2024-01-01,"São Paulo",SP,SAO,1020,5268.42,99,106.55,0.0,"JANDAIA DO SUL",PR,MGF,JDS,385.702172,15.80526,401.507432,"Agustinho Ormeneze",Hiroshima,
138129,2024-01-01,"São Paulo",SP,SAO,1020,5668.14,118,120.24,0.0,"GUARANI DAS MISSOES",RS,RGS,GEL,870.30058,17.00442,887.305,"Agustinho Ormeneze",Hiroshima,
138130,2024-01-01,"São Paulo",SP,SAO,1020,4836.74,107,120.72,0.0,"JANDAIA DO SUL",PR,MGF,JDS,442.237767,14.51022,456.747987,"Agustinho Ormeneze",Hiroshima,
138131,2024-01-01,"São Paulo",SP,SAO,1020,9125.88,130,148.87,0.0,"PRAIA GRANDE",SP,SPO,TLG,498.4815,27.37764,525.85914,"Agustinho Ormeneze",Hiroshima,
138132,2024-01-01,"São Paulo",SP,SAO,1020,6712.76,86,95.25,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,497.6645,20.13828,517.80278,"Agustinho Ormeneze",Hiroshima,
138133,2024-01-01,"São Paulo",SP,SAO,1020,10152.58,189,174.67,0.0,"PARAGUACU PAULISTA",SP,SPO,DVT,602.9716,30.45774,633.42934,"Agustinho Ormeneze",Hiroshima,
138134,2024-01-01,"São Paulo",SP,SAO,1020,322.8,6,6.42,0.0,TAQUARA,RS,POA,QHV,83.054758,0.9684,84.023158,"Agustinho Ormeneze",Hiroshima,
138135,2024-01-01,"São Paulo",SP,SAO,1020,31700.96,461,739.46,0.0,URUGUAIANA,RS,RGS,ALQ,4285.472494,95.10288,4380.575374,"Agustinho Ormeneze",Hiroshima,
138136,2024-01-01,"São Paulo",SP,SAO,1020,61.55,2,2.195,0.0,"SAO BERNARDO DO CAMPO",SP,SPO,TLG,73.2755,0.18465,73.46015,"Agustinho Ormeneze",Hiroshima,
138137,2024-01-01,"São Paulo",SP,SAO,1020,30.8,1,2.489,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.0924,50.6424,"Agustinho Ormeneze",Hiroshima,
138138,2024-01-01,"São Paulo",SP,SAO,1020,54.05,1,1.289,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.16215,50.71215,"Agustinho Ormeneze",Hiroshima,
138139,2024-01-01,"São Paulo",SP,SAO,1020,69.4,2,0.66,0.0,"SANTO ANDRE",SP,SPO,TLG,69.53,0.2082,69.7382,"Agustinho Ormeneze",Hiroshima,
138140,2024-01-01,"São Paulo",SP,SAO,1020,59.64,2,0.43,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.17892,50.72892,"Agustinho Ormeneze",Hiroshima,
138141,2024-01-01,"São Paulo",SP,SAO,1020,228.26,1,0.652,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.68478,51.23478,"Agustinho Ormeneze",Hiroshima,
138142,2024-01-01,"São Paulo",SP,SAO,1020,13.64,1,0.25,0.0,UBIRATA,PR,CAC,UBI,42.81,0.04092,42.85092,"Agustinho Ormeneze",Hiroshima,
138143,2024-01-01,"São Paulo",SP,SAO,1020,70.36,1,0.93,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,69.53,0.21108,69.74108,"Agustinho Ormeneze",Hiroshima,
138144,2024-01-01,"São Paulo",SP,SAO,1020,74.77,1,0.63,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,69.53,0.22431,69.75431,"Agustinho Ormeneze",Hiroshima,
138145,2024-01-01,"São Paulo",SP,SAO,1020,330.53,5,8.27,0.0,JAGUARAO,RS,RGS,PET,75.519868,0.99159,76.511458,"Agustinho Ormeneze",Hiroshima,
138146,2024-01-01,"São Paulo",SP,SAO,1020,520.39,9,8.23,0.0,"PARAGUACU PAULISTA",SP,SPO,DVT,89.2553,1.56117,90.81647,"Agustinho Ormeneze",Hiroshima,
138147,2024-01-01,"São Paulo",SP,SAO,1020,1629.45,27,27.523,0.0,"SANTO ANDRE",SP,SPO,TLG,153.4883,4.88835,158.37665,"Agustinho Ormeneze",Hiroshima,
138148,2024-01-01,"São Paulo",SP,SAO,1020,228.9,3,5.855,0.0,COTIA,SP,SPO,TLG,82.5513,0.6867,83.238,"Agustinho Ormeneze",Hiroshima,
138149,2024-01-01,"São Paulo",SP,SAO,1020,1180.43,24,21.182,0.0,"SAO PAULO",SP,SAO,CEN,108.813132,3.54129,112.354422,"Agustinho Ormeneze",Hiroshima,
138150,2024-01-01,"São Paulo",SP,SAO,1020,1602.29,16,19.839,0.0,"SAO BERNARDO DO CAMPO",SP,SPO,TLG,134.7246,4.80687,139.53147,"Agustinho Ormeneze",Hiroshima,
138151,2024-01-01,"São Paulo",SP,SAO,1020,620.84,5,13.065,0.0,"SAO PAULO",SP,SAO,CEN,71.862146,1.86252,73.724666,"Agustinho Ormeneze",Hiroshima,
138152,2024-01-01,"São Paulo",SP,SAO,1020,1820.64,24,30.947,0.0,OSASCO,SP,SPO,TLG,220.0243,5.46192,225.48622,"Agustinho Ormeneze",Hiroshima,
138153,2024-01-01,"São Paulo",SP,SAO,1020,1032.43,12,16.884,0.0,JANDIRA,SP,SPO,TLG,119.9041,3.09729,123.00139,"Agustinho Ormeneze",Hiroshima,
138154,2024-01-01,"São Paulo",SP,SAO,1020,544.67,7,7.361,0.0,DIADEMA,SP,SPO,TLG,90.9898,1.63401,92.62381,"Agustinho Ormeneze",Hiroshima,
138155,2024-01-01,"São Paulo",SP,SAO,1020,1026.27,17,16.066,0.0,MAUA,SP,SPO,TLG,139.3973,3.07881,142.47611,"Agustinho Ormeneze",Hiroshima,
138156,2024-01-01,"São Paulo",SP,SAO,1020,169.95,1,2.796,0.0,MAUA,SP,SPO,TLG,72.6121,0.50985,73.12195,"Agustinho Ormeneze",Hiroshima,
138157,2024-01-01,"São Paulo",SP,SAO,1020,1640.19,17,24.498,0.0,CARAPICUIBA,SP,SPO,TLG,153.6296,4.92057,158.55017,"Agustinho Ormeneze",Hiroshima,
138158,2024-01-01,"São Paulo",SP,SAO,1020,669.23,7,15.06,0.0,"VARGEM GRANDE PAULISTA",SP,SPO,TLG,116.1867,2.00769,118.19439,"Agustinho Ormeneze",Hiroshima,
138159,2024-01-01,"São Paulo",SP,SAO,1020,638.32,10,11.252,0.0,"EMBU DAS ARTES",SP,SPO,TLG,112.3269,1.91496,114.24186,"Agustinho Ormeneze",Hiroshima,
138160,2024-01-01,"São Paulo",SP,SAO,1020,1311.8,14,18.134,0.0,"SAO BERNARDO DO CAMPO",SP,SPO,TLG,125.323,3.9354,129.2584,"Agustinho Ormeneze",Hiroshima,
138161,2024-01-01,"São Paulo",SP,SAO,1020,1335.2,12,17.29,0.0,"SAO PAULO",SP,SAO,CEN,92.897476,4.0056,96.903076,"Agustinho Ormeneze",Hiroshima,
138162,2024-01-01,"São Paulo",SP,SAO,1020,1789.56,22,24.973,0.0,"SAO PAULO",SP,SAO,CEN,121.811081,5.36868,127.179761,"Agustinho Ormeneze",Hiroshima,
138163,2024-01-01,"São Paulo",SP,SAO,1020,1269.53,19,22.937,0.0,"SAO PAULO",SP,SAO,CEN,118.180952,3.80859,121.989542,"Agustinho Ormeneze",Hiroshima,
